CompoundID,Product,MW,logP,PSA,ROTN,HBD,HBA,RCount,ARCount,Fsp3,HeavyAcount,Potential Hit,
84017,CNC(=O)CN1CCN(c2nc(NCCc3ccccc3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,478.61,1.98,126.99,10,4,11,4,3,0.46,35,no,0
84018,CNC(=O)CN1CCN(c2nc(NCCS(=O)(=O)N3CCCC3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,535.68,0.17,164.37,11,4,14,4,2,0.68,37,no,0
84021,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(Nc3ccccc3SC)n2)CC1,496.65,2.8,126.99,9,4,11,4,3,0.43,35,no,0
84022,CNC(=O)CN1CCN(c2nc(NCc3cc(F)cc(F)c3OC)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,530.58,2.23,136.22,10,4,12,4,3,0.46,38,no,0
84024,CNC(=O)CN1CCN(c2nc(NCCCN3CCCC3=O)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,499.62,0.75,147.3,11,4,13,4,2,0.65,36,no,0
84025,CNC(=O)CN1CCN(c2nc(NCc3cccc(OC(F)F)c3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,530.58,2.54,136.22,11,4,12,4,3,0.46,38,no,0
84030,CNC(=O)CN1CCN(c2nc(NCCC3=CCCCC3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,482.64,2.63,126.99,10,4,11,4,2,0.62,35,no,0
84031,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCN(c4cnccn4)CC3)n2)CC1,521.63,0.45,147.22,8,3,14,5,3,0.54,38,no,0
84032,CNC(=O)CN1CCN(c2nc(NCc3cc(F)ccc3C)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,496.6,2.39,126.99,9,4,11,4,3,0.46,36,no,0
84036,CNC(=O)CN1CCN(c2nc(NCC3CCCCO3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,472.6,1.31,136.22,9,4,12,4,2,0.68,34,no,0
84038,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCC(S(C)(=O)=O)CC3)n2)CC1,520.66,0.34,152.34,8,3,13,4,2,0.68,36,no,0
84043,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N(C)c3ccc(C)cc3)n2)CC1,478.61,2.41,118.2,8,3,11,4,3,0.46,35,no,0
84045,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCC(N(C)C(C)=O)C3)n2)CC1,499.62,0.39,138.51,8,3,13,4,2,0.65,36,no,0
84048,CNC(=O)CN1CCN(c2nc(Nc3cc[nH]n3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,440.52,0.8,155.67,8,5,13,4,3,0.47,32,no,0
84051,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCCc4ccccc43)n2)CC1,490.62,2.41,118.2,7,3,11,5,3,0.48,36,no,0
84063,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(Nc3cccc(C)c3C#N)n2)CC1,489.59,2.25,150.78,8,4,12,4,3,0.42,36,no,0
84068,CNC(=O)CN1CCN(c2nc(Nc3cc(C)c(C)c(C)c3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,492.63,3,126.99,8,4,11,4,3,0.48,36,no,0
84069,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCCC4(COC4)C3)n2)CC1,484.61,0.95,127.43,7,3,12,5,2,0.7,35,no,0
84074,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N[C@H](C)c3ccccc3)n2)CC1,478.61,2.5,126.99,9,4,11,4,3,0.46,35,no,0
84080,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCC4CCCCC4C3)n2)CC1,496.66,2.35,118.2,7,3,11,5,2,0.72,36,no,0
84081,CNC(=O)CN1CCN(c2nc(NCCc3cccc(Cl)c3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,513.05,2.64,126.99,10,4,11,4,3,0.46,36,no,0
84082,CNC(=O)CN1CCN(c2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCCC(C)C3)n2)CC1,456.6,1.57,118.2,7,3,11,4,2,0.68,33,no,0
84086,CNC(=O)CN1CCN(c2nc(NCc3ccccc3C(F)(F)F)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,532.58,2.96,126.99,9,4,11,4,3,0.46,38,no,0
84088,CNC(=O)CN1CCN(c2nc(NCc3cccnc3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,465.57,1.34,139.88,9,4,12,4,3,0.45,34,no,0
84094,CNC(=O)CN1CCN(c2nc(NCc3ccc(C)c(Cl)c3)nc(Nc3cc(C(C)C)n[nH]3)n2)CC1,513.05,2.9,126.99,9,4,11,4,3,0.46,36,no,0
84097,CNC(=O)CN1CCN(c2nc(NCCc3ccccc3F)nc(Nc3cc(C)n[nH]3)n2)CC1,468.54,1.31,126.99,9,4,11,4,3,0.41,34,no,0
84098,CNC(=O)CN1CCN(c2nc(NCCN3CC(C)OC(C)C3)nc(Nc3cc(C)n[nH]3)n2)CC1,487.61,0.04,139.46,9,4,13,4,2,0.68,35,no,0
84103,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3CCC(C)(C)CC3)n2)CC1,456.6,1.9,126.99,7,4,11,4,2,0.68,33,yes,1
84104,CNC(=O)CN1CCN(c2nc(NC[C@H]3COC(C)(C)O3)nc(Nc3cc(C)n[nH]3)n2)CC1,460.54,0.08,145.45,8,4,13,4,2,0.65,33,no,0
84112,CNC(=O)CN1CCN(c2nc(NCCOc3ccccc3)nc(Nc3cc(C)n[nH]3)n2)CC1,466.55,1.01,136.22,10,4,12,4,3,0.41,34,yes,1
84121,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CC4CC3CO4)n2)CC1,428.5,-0.51,127.43,6,3,12,5,2,0.63,31,no,0
84123,C=Cc1ccc(CNc2nc(Nc3cc(C)n[nH]3)nc(N3CCN(CC(=O)NC)CC3)n2)cc1,462.56,1.77,126.99,9,4,11,4,3,0.35,34,no,0
84125,CNC(=O)CN1CCN(c2nc(NCc3ncccc3C)nc(Nc3cc(C)n[nH]3)n2)CC1,451.54,0.83,139.88,8,4,12,4,3,0.43,33,no,0
84126,CNC(=O)CN1CCN(c2nc(NCc3ccccc3OC(F)F)nc(Nc3cc(C)n[nH]3)n2)CC1,502.53,1.73,136.22,10,4,12,4,3,0.41,36,no,0
84131,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3ccc(F)cc3C#N)n2)CC1,465.5,1.27,150.78,7,4,12,4,3,0.33,34,no,0
84135,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC[C@@H](c4ccccc4)C3)n2)CC1,490.62,1.9,118.2,7,3,11,5,3,0.48,36,no,0
84141,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3cc(S(C)(=O)=O)ccc3F)n2)CC1,518.58,0.8,161.13,8,4,13,4,3,0.38,36,no,0
84142,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCN(c4cccc(OC)c4)CC3)n2)CC1,521.63,0.85,130.67,8,3,13,5,3,0.48,38,no,0
84143,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N[C@H](COC)c3ccccc3)n2)CC1,480.58,1.31,136.22,10,4,12,4,3,0.43,35,no,0
84144,CNC(=O)CN1CCN(c2nc(NCCc3ccc(Cl)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,485,1.82,126.99,9,4,11,4,3,0.41,34,no,0
84149,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N[C@@H](C)C3CCCCC3)n2)CC1,456.6,1.9,126.99,8,4,11,4,2,0.68,33,no,0
84150,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3CCCC3)n2)CC1,414.52,0.87,126.99,7,4,11,4,2,0.63,30,no,0
84153,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC[C@H](C)C3)n2)CC1,428.55,0.75,118.2,6,3,11,4,2,0.65,31,no,0
84155,CNC(=O)CN1CCN(c2nc(NCCc3ccccc3OC)nc(Nc3cc(C)n[nH]3)n2)CC1,480.58,1.18,136.22,10,4,12,4,3,0.43,35,no,0
84158,CNC(=O)CN1CCN(c2nc(NCc3ccccc3)nc(Nc3cc(C)n[nH]3)n2)CC1,436.52,1.13,126.99,8,4,11,4,3,0.38,32,no,0
84160,CNC(=O)CN1CCN(c2nc(NCc3cc(F)ccc3F)nc(Nc3cc(C)n[nH]3)n2)CC1,472.5,1.41,126.99,8,4,11,4,3,0.38,34,no,0
84162,CNC(=O)CN1CCN(c2nc(NCCc3cccc(Cl)c3Cl)nc(Nc3cc(C)n[nH]3)n2)CC1,519.44,2.48,126.99,9,4,11,4,3,0.41,35,no,0
84163,CNC(=O)CN1CCN(c2nc(NCc3cccc4c3OCO4)nc(Nc3cc(C)n[nH]3)n2)CC1,480.53,0.86,145.45,8,4,13,5,3,0.41,35,no,0
84168,CNC(=O)CN1CCN(c2nc(NCc3ccc(OC)c(OC)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,496.58,1.14,145.45,10,4,13,4,3,0.43,36,no,0
84169,CCO[C@H]1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCN(CC(=O)NC)CC3)n2)C1,444.54,0.13,127.43,8,3,12,4,2,0.65,32,no,0
84173,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3ccccc3C)n2)CC1,464.58,1.46,118.2,8,3,11,4,3,0.43,34,no,0
84174,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3ccccc3Cl)n2)CC1,456.94,1.91,126.99,7,4,11,4,3,0.35,32,no,0
84175,CNC(=O)CN1CCN(c2nc(NCCCSC)nc(Nc3cc(C)n[nH]3)n2)CC1,434.57,0.68,126.99,10,4,11,3,2,0.61,30,no,0
84176,CNC(=O)CN1CCN(c2nc(NCc3ccc(OC)cn3)nc(Nc3cc(C)n[nH]3)n2)CC1,467.54,0.53,149.11,9,4,13,4,3,0.43,34,yes,1
84179,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC(C)c3ccc(F)c(F)c3)n2)CC1,486.53,1.97,126.99,8,4,11,4,3,0.41,35,no,0
84184,CCn1nc(C)c(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCN(CC(=O)NC)CC3)n2)c1C,468.57,1.09,144.81,8,4,13,4,3,0.52,34,no,0
84189,CNC(=O)CN1CCN(c2nc(NCC3CCCCC3)nc(Nc3cc(C)n[nH]3)n2)CC1,442.57,1.51,126.99,8,4,11,4,2,0.67,32,yes,1
84190,CCCCN(CCCC)c1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1,458.62,1.92,118.2,12,3,11,3,2,0.68,33,no,0
84194,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC(C)CCc3ccccc3)n2)CC1,478.61,1.95,126.99,10,4,11,4,3,0.46,35,no,0
84205,CNC(=O)CN1CCN(c2nc(NCC(C)(C)C(N)=O)nc(Nc3cc(C)n[nH]3)n2)CC1,445.53,-0.56,170.08,9,6,13,3,2,0.58,32,no,0
84206,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3cccc(F)c3)n2)CC1,468.54,1.29,118.2,8,3,11,4,3,0.41,34,yes,1
84215,CNC(=O)CN1CCN(c2nc(NCc3cc(C)cc(F)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,468.54,1.57,126.99,8,4,11,4,3,0.41,34,no,0
84218,CNC(=O)CN1CCN(c2nc(NCCc3ccc(C)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,464.58,1.48,126.99,9,4,11,4,3,0.43,34,no,0
84219,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCN(CC(=O)NC(C)C)CC3)n2)CC1,514.64,-0.84,150.54,9,4,14,4,2,0.65,37,no,0
84228,CNC(=O)CN1CCN(c2nc(Nc3ccc(Cl)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,456.94,1.91,126.99,7,4,11,4,3,0.35,32,no,0
84230,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N[C@H](C)c3ccc(Br)cc3)n2)CC1,529.45,2.45,126.99,8,4,11,4,3,0.41,34,no,0
84237,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3cc(C4CC4)nn3C)n2)CC1,466.55,0.87,144.81,8,4,13,5,3,0.52,34,no,0
84240,CNC(=O)CN1CCN(c2nc(NCCc3ccc(C)c(C)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,478.61,1.79,126.99,9,4,11,4,3,0.46,35,yes,1
84245,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC(C)c3ccc(F)cc3)n2)CC1,468.54,1.83,126.99,8,4,11,4,3,0.41,34,yes,1
84251,CNC(=O)CN1CCN(c2nc(NCc3cccc(Cl)c3Cl)nc(Nc3cc(C)n[nH]3)n2)CC1,505.41,2.43,126.99,8,4,11,4,3,0.38,34,yes,1
84252,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3ccccc3OC)n2)CC1,452.52,1.27,136.22,8,4,12,4,3,0.38,33,no,0
84255,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3ccc(F)cc3)n2)CC1,494.58,2,118.2,7,3,11,5,3,0.46,36,no,0
84257,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3cc(C)ccc3C)n2)CC1,450.55,1.88,126.99,7,4,11,4,3,0.41,33,no,0
84259,CCN(Cc1cccs1)c1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1,470.61,1.6,118.2,9,3,11,4,3,0.48,33,no,0
84279,C=CCCCNc1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1,414.52,0.89,126.99,10,4,11,3,2,0.53,30,no,0
84280,CNC(=O)CN1CCN(c2nc(NCC(C)c3ccccc3)nc(Nc3cc(C)n[nH]3)n2)CC1,464.58,1.73,126.99,9,4,11,4,3,0.43,34,no,0
84281,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3nccs3)n2)CC1,483.61,1.31,131.09,7,3,12,5,3,0.52,34,no,0
84282,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3cccc(C)c3)n2)CC1,490.62,2.16,118.2,7,3,11,5,3,0.48,36,no,0
84288,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3ccccc3Cl)n2)CC1,485,1.8,118.2,8,3,11,4,3,0.41,34,no,0
84289,CNC(=O)CN1CCN(c2nc(NCc3cccc(OC(F)(F)F)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,520.52,2.03,136.22,9,4,12,4,3,0.41,37,no,0
84290,CNC(=O)CN1CCN(c2nc(NCc3ccc(C)c(F)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,468.54,1.57,126.99,8,4,11,4,3,0.41,34,no,0
84306,CCc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCN(CC(=O)NC)CC3)n2)cc1,450.55,1.82,126.99,8,4,11,4,3,0.41,33,no,0
84312,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC[C@H]3C)n2)CC1,414.52,0.5,118.2,6,3,11,4,2,0.63,30,no,0
84313,CC[C@H](Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1)c1ccccc1,464.58,2.08,126.99,9,4,11,4,3,0.43,34,no,0
84316,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC(C(C)C)CC3)n2)CC1,456.6,1.39,118.2,7,3,11,4,2,0.68,33,no,0
84320,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3CCc4ccc(OC)cc43)n2)CC1,492.59,1.62,136.22,8,4,12,5,3,0.46,36,no,0
84322,CNC(=O)CN1CCN(c2nc(NCCCc3ccccc3)nc(Nc3cc(C)n[nH]3)n2)CC1,464.58,1.56,126.99,10,4,11,4,3,0.43,34,yes,1
84324,CNC(=O)CN1CCN(c2nc(NCc3c(Cl)ccc(C)c3F)nc(Nc3cc(C)n[nH]3)n2)CC1,502.99,2.23,126.99,8,4,11,4,3,0.41,35,no,0
84337,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3cc(C)ccc3C#N)n2)CC1,461.53,1.44,150.78,7,4,12,4,3,0.36,34,no,0
84338,CNC(=O)CN1CCN(c2nc(NCc3ccc(CN)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,465.57,0.59,153.01,9,6,12,4,3,0.41,34,no,0
84342,CNC(=O)CN1CCN(c2nc(NCC(=O)NCC(F)(F)F)nc(Nc3cc(C)n[nH]3)n2)CC1,485.48,-0.39,156.09,9,5,13,3,2,0.56,34,no,0
84349,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3(c4cccnc4)CC3)n2)CC1,463.55,1.01,139.88,8,4,12,5,3,0.45,34,no,0
84351,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3CCOC(C)(C)C3)n2)CC1,458.57,0.88,136.22,7,4,12,4,2,0.67,33,no,0
84364,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)CCc3ccncc3)n2)CC1,465.57,0.59,131.09,9,3,12,4,3,0.45,34,no,0
84366,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3cccc(C#N)c3F)n2)CC1,465.5,1.27,150.78,7,4,12,4,3,0.33,34,no,0
84372,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC4CCCCC43)n2)CC1,468.61,1.67,118.2,6,3,11,5,2,0.7,34,no,0
84374,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3ccc(F)cc3)n2)CC1,468.54,1.29,118.2,8,3,11,4,3,0.41,34,no,0
84375,CNC(=O)CN1CCN(c2nc(NCc3cc(C(F)(F)F)ccc3F)nc(Nc3cc(C)n[nH]3)n2)CC1,522.51,2.28,126.99,8,4,11,4,3,0.41,37,no,0
84377,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3cccnc3)n2)CC1,477.58,1.25,131.09,7,3,12,5,3,0.48,35,no,0
84384,CNC(=O)CN1CCN(c2nc(NCc3cccc(F)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,454.51,1.27,126.99,8,4,11,4,3,0.38,33,no,0
84386,CNC(=O)CN1CCN(c2nc(NCCC3OCCO3)nc(Nc3cc(C)n[nH]3)n2)CC1,446.52,-0.31,145.45,9,4,13,4,2,0.63,32,no,0
84391,CNC(=O)CN1CCN(c2nc(NCCc3ccc(C)cc3C)nc(Nc3cc(C)n[nH]3)n2)CC1,478.61,1.79,126.99,9,4,11,4,3,0.46,35,no,0
84392,CNC(=O)CN1CCN(c2nc(NCCSc3ccc(Cl)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,517.06,2.37,126.99,10,4,11,4,3,0.41,35,yes,1
84394,CNC(=O)CN1CCN(c2nc(NCc3ccc(C)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,450.55,1.44,126.99,8,4,11,4,3,0.41,33,no,0
84395,CNC(=O)CN1CCN(c2nc(NCCc3cccc(F)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,468.54,1.31,126.99,9,4,11,4,3,0.41,34,no,0
84399,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3CCCCC3O)n2)CC1,444.54,0.23,147.22,7,5,12,4,2,0.65,32,no,0
84401,CNC(=O)CN1CCN(c2nc(NCc3ccc(Cl)cc3Cl)nc(Nc3cc(C)n[nH]3)n2)CC1,505.41,2.43,126.99,8,4,11,4,3,0.38,34,no,0
84403,CNC(=O)CN1CCN(c2nc(NCCc3ccc(Cl)cc3Cl)nc(Nc3cc(C)n[nH]3)n2)CC1,519.44,2.48,126.99,9,4,11,4,3,0.41,35,no,0
84409,CNC(=O)CN1CCN(c2nc(NCc3ccccc3OC)nc(Nc3cc(C)n[nH]3)n2)CC1,466.55,1.14,136.22,9,4,12,4,3,0.41,34,no,0
84417,CC[C@@H](Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1)c1ccccc1,464.58,2.08,126.99,9,4,11,4,3,0.43,34,yes,1
84418,CNC(=O)CN1CCN(c2nc(NCc3c(F)cccc3Cl)nc(Nc3cc(C)n[nH]3)n2)CC1,488.96,1.92,126.99,8,4,11,4,3,0.38,34,no,0
84420,CNC(=O)CN1CCN(c2nc(NCCCc3ccccn3)nc(Nc3cc(C)n[nH]3)n2)CC1,465.57,0.95,139.88,10,4,12,4,3,0.45,34,yes,1
84422,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3ccc(Cl)cc3Cl)n2)CC1,519.44,2.46,118.2,8,3,11,4,3,0.41,35,no,0
84426,CNC(=O)CN1CCN(c2nc(NCC3CCOCC3)nc(Nc3cc(C)n[nH]3)n2)CC1,444.54,0.35,136.22,8,4,12,4,2,0.65,32,no,0
84431,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3)n2)CC1,400.49,0.11,118.2,6,3,11,4,2,0.61,29,no,0
84434,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCN(c4ccc(F)cc4F)CC3)n2)CC1,527.58,1.12,121.44,7,3,12,5,3,0.46,38,no,0
84440,CNC(=O)CN1CCN(c2nc(NCC3CCC3)nc(Nc3cc(C)n[nH]3)n2)CC1,414.52,0.73,126.99,8,4,11,4,2,0.63,30,yes,1
84441,CNC(=O)CN1CCN(c2nc(NCCc3ccccc3Br)nc(Nc3cc(C)n[nH]3)n2)CC1,529.45,1.93,126.99,9,4,11,4,3,0.41,34,no,0
84442,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC4(CC3)OCCO4)n2)CC1,472.55,-0.14,136.66,6,3,13,5,2,0.67,34,yes,1
84455,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC(C)(C)CC3)n2)CC1,442.57,1.14,118.2,6,3,11,4,2,0.67,32,no,0
84462,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCN(CC4OCCO4)CC3)n2)CC1,501.6,-0.99,139.9,8,3,14,5,2,0.68,36,no,0
84466,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC(C#N)CC3)n2)CC1,439.53,0.25,141.99,6,3,12,4,2,0.6,32,no,0
84469,CC[C@H](C)CNc1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1,416.53,0.97,126.99,9,4,11,3,2,0.63,30,no,0
84476,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3ccc(F)cc3C)n2)CC1,454.51,1.71,126.99,7,4,11,4,3,0.38,33,no,0
84477,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCC[C@@H]3COC)n2)CC1,444.54,0.13,127.43,8,3,12,4,2,0.65,32,no,0
84478,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC3CCC(C(F)(F)F)CC3)n2)CC1,496.54,2.05,126.99,7,4,11,4,2,0.67,35,no,0
84483,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)c3ccc(Cl)cc3Cl)n2)CC1,505.41,2.59,118.2,7,3,11,4,3,0.38,34,no,0
84486,CNC(=O)CN1CCN(c2nc(NCCc3ccccc3)nc(Nc3cc(C)n[nH]3)n2)CC1,450.55,1.17,126.99,9,4,11,4,3,0.41,33,yes,1
84487,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCN(c4ccccc4OC)CC3)n2)CC1,521.63,0.85,130.67,8,3,13,5,3,0.48,38,no,0
84490,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(NC(C)c3ccccc3F)n2)CC1,468.54,1.83,126.99,8,4,11,4,3,0.41,34,yes,1
84491,CCOc1ccccc1CNc1nc(Nc2cc(C)n[nH]2)nc(N2CCN(CC(=O)NC)CC2)n1,480.58,1.53,136.22,10,4,12,4,3,0.43,35,yes,1
84492,CNC(=O)CN1CCN(c2nc(NCc3ccc(OC(C)(C)C)cc3)nc(Nc3cc(C)n[nH]3)n2)CC1,508.63,2.3,136.22,9,4,12,4,3,0.48,37,yes,1
84495,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3ccccc3)n2)CC1,450.55,1.15,118.2,8,3,11,4,3,0.41,33,no,0
84497,CNC(=O)CN1CCN(c2nc(NCCS(=O)(=O)N3CCCC3)nc(Nc3cc(C)n[nH]3)n2)CC1,507.63,-0.65,164.37,10,4,14,4,2,0.65,35,yes,1
84500,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(Nc3cccc4c3CCC4)n2)CC1,462.56,1.75,126.99,7,4,11,5,3,0.43,34,no,0
84503,CNC(=O)CN1CCN(c2nc(NCc3cc(F)cc(F)c3OC)nc(Nc3cc(C)n[nH]3)n2)CC1,502.53,1.41,136.22,9,4,12,4,3,0.41,36,no,0
84504,CNC(=O)CN1CCN(c2nc(Nc3cccc(C(N)=O)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,465.52,0.36,170.08,8,6,13,4,3,0.33,34,no,0
84510,CNC(=O)CN1CCN(c2nc(NCCc3ccccc3Cl)nc(Nc3cc(C)n[nH]3)n2)CC1,485,1.82,126.99,9,4,11,4,3,0.41,34,yes,1
84514,CNC(=O)CN1CCN(c2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3ccccc3OC)n2)CC1,506.62,1.86,127.43,8,3,12,5,3,0.48,37,no,0
84528,CNC(=O)CN1CCN(c2nc(Nc3cccc(C(C)C)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,464.58,2.38,126.99,8,4,11,4,3,0.43,34,yes,1
84529,CNC(=O)CN1CCN(c2nc(NCCCN3CCCC3=O)nc(Nc3cc(C)n[nH]3)n2)CC1,471.57,-0.06,147.3,10,4,13,4,2,0.62,34,no,0
84531,CNC(=O)CN1CCN(c2nc(NCCOC(C)C)nc(Nc3cc(C)n[nH]3)n2)CC1,432.53,0.35,136.22,10,4,12,3,2,0.63,31,yes,1
84535,CNC(=O)CN1CCN(c2nc(NCc3cccc(OC(F)F)c3)nc(Nc3cc(C)n[nH]3)n2)CC1,502.53,1.73,136.22,10,4,12,4,3,0.41,36,no,0
84536,CNC(=O)CN1CCN(c2nc(NCCC3=CCCCC3)nc(Nc3cc(C)n[nH]3)n2)CC1,454.58,1.82,126.99,9,4,11,4,2,0.59,33,no,0
